Color_0_0,Color_0_1,Color_0_2,Color_1_0,Color_1_1,Color_1_2,Color_2_0,Color_2_1,Color_2_2,Color_3_0,Color_3_1,Color_3_2,color_4_0,Color_4_1,Color_4_2,Color_5_0,Color_5_1,Color_5_2,Color_6_0,Color_6_1,Color_6_2,Color_7_0,Color_7_1,Color_7_2,Color_8_0,Color_8_1,Color_8_2,Color_9_0,Color_9_1,Color_9_2,Color_10_0,Color_10_1,Color_10_2,Color_11_0,Color_11_1,Color_11_2,Color_12_0,Color_12_1,Color_12_2,Color_13_0,Color_13_1,Color_13_2,Color_14_0,Color_14_1,Color_14_2,Color_15_0,Color_15_1,Color_15_2
0.000416,0.000424,0.000202,0.016162,0.01733,0.013674,0.123668,0.12748,0.116731,0.211209,0.182529,0.242164,0.009443,0.009452,0.005708,0.081498,0.081642,0.057119,0.249092,0.253089,0.201704,0.328001,0.337031,0.296516,0.108979,0.11145,0.080437,0.252084,0.247457,0.171481,0.394909,0.385657,0.285967,0.477368,0.476636,0.399843,0.182434,0.201409,0.132754,0.308152,0.309936,0.224452,0.467676,0.463401,0.362995,0.585618,0.585838,0.498862
0.384859,0.271717,0.354666,0.160846,0.158405,0.169708,0.020722,0.020952,0.024902,0.001148,0.001197,0.001715,0.537323,0.555342,0.551272,0.339901,0.367381,0.378463,0.107518,0.123367,0.144733,0.020184,0.023854,0.031978,0.751488,0.768595,0.744247,0.57135,0.61291,0.631578,0.325071,0.384997,0.44294,0.14946,0.181503,0.221696,0.859047,0.867268,0.832219,0.67054,0.719914,0.753596,0.405147,0.50597,0.614973,0.229141,0.324176,0.365753
0.290336,0.196248,0.107948,0.170256,0.139842,0.064811,0.019518,0.020972,0.008497,0.000404,0.001174,0.000236,0.332725,0.269943,0.11868,0.240163,0.207466,0.102022,0.067466,0.081483,0.04233,0.013528,0.026418,0.011169,0.400065,0.344378,0.199269,0.290453,0.274028,0.192229,0.147025,0.170716,0.127223,0.079443,0.115277,0.07064,0.446175,0.425322,0.349914,0.30683,0.316187,0.281312,0.191392,0.214791,0.18173,0.10952,0.149605,0.101297
0.422197,0.323471,0.388871,0.203957,0.187703,0.195245,0.012976,0.013145,0.012321,0.0003,0.000322,0.000233,0.48949,0.494252,0.499268,0.394416,0.400035,0.401466,0.128617,0.131059,0.12639,0.018183,0.0187,0.017372,0.563665,0.576154,0.582728,0.499606,0.509305,0.51505,0.357047,0.363053,0.359767,0.198088,0.20332,0.196292,0.61205,0.624317,0.631105,0.541617,0.552912,0.561824,0.413666,0.424643,0.426463,0.260372,0.30044,0.273578
0.290116,0.313493,0.090566,0.329395,0.393816,0.159378,0.396147,0.47125,0.252903,0.451146,0.538746,0.355272,0.162539,0.202848,0.067717,0.250928,0.315914,0.141072,0.322143,0.403447,0.230593,0.357842,0.452272,0.300236,0.0114,0.015942,0.006495,0.066384,0.092217,0.04616,0.181578,0.254197,0.15316,0.221832,0.314568,0.211405,0.000137,0.000224,0.000117,0.007914,0.013129,0.007898,0.077073,0.125413,0.078762,0.105014,0.205886,0.137603
0.264561,0.238719,0.170537,0.159597,0.172009,0.129055,0.018606,0.020439,0.015074,0.000647,0.000658,0.000465,0.369596,0.403928,0.2957,0.307453,0.343113,0.253689,0.114225,0.127127,0.094846,0.016619,0.018194,0.013679,0.477711,0.533012,0.413004,0.426395,0.476911,0.363388,0.317436,0.359776,0.27999,0.176681,0.202594,0.162369,0.556677,0.625607,0.52119,0.490803,0.553845,0.451597,0.392561,0.452967,0.367594,0.285126,0.362694,0.2993
0.263352,0.337864,0.305392,0.201891,0.201708,0.193017,0.035805,0.029983,0.028867,0.003161,0.002336,0.002201,0.470066,0.464651,0.456702,0.387276,0.370759,0.361465,0.175883,0.149063,0.143949,0.057265,0.036638,0.035272,0.670062,0.651399,0.638987,0.576884,0.550105,0.532059,0.423727,0.368843,0.353589,0.296752,0.187624,0.182651,0.808538,0.790776,0.78214,0.705645,0.672544,0.656424,0.550585,0.477786,0.460601,0.486631,0.296345,0.300346
0.234866,0.28043,0.252762,0.178185,0.175162,0.166804,0.037453,0.034426,0.031881,0.002036,0.001551,0.001348,0.447497,0.435214,0.429019,0.315945,0.294845,0.285411,0.122596,0.100452,0.091847,0.038061,0.018882,0.015578,0.694182,0.67498,0.671728,0.560749,0.53077,0.521783,0.352842,0.283087,0.269251,0.254378,0.11232,0.097984,0.805365,0.788021,0.7853,0.684691,0.65676,0.649271,0.49743,0.416302,0.404051,0.401503,0.192694,0.192022
0.33163,0.221037,0.236337,0.151965,0.116138,0.096094,0.013593,0.010801,0.008568,0.000598,0.000714,0.000695,0.504714,0.468231,0.4216,0.347756,0.320551,0.282802,0.076527,0.075992,0.069321,0.011378,0.013304,0.013009,0.679594,0.649445,0.598033,0.57279,0.542318,0.489888,0.335718,0.321774,0.290631,0.125363,0.128668,0.117151,0.777886,0.757303,0.716851,0.648153,0.625144,0.580417,0.454778,0.438976,0.395307,0.206482,0.254718,0.199804
0.417001,0.345207,0.33644,0.23902,0.230276,0.201468,0.032847,0.034597,0.029579,0.000855,0.001103,0.000985,0.518003,0.498633,0.450592,0.416178,0.405106,0.360411,0.150423,0.152244,0.133331,0.020711,0.023349,0.019982,0.68826,0.683895,0.638364,0.591676,0.584381,0.536248,0.372129,0.374711,0.337912,0.150512,0.164204,0.140636,0.831051,0.830344,0.798244,0.737055,0.733225,0.6976,0.514885,0.52825,0.489131,0.191724,0.311131,0.217113
0.345325,0.236101,0.249901,0.175758,0.149599,0.133021,0.020386,0.018583,0.014773,0.000928,0.000916,0.000679,0.487502,0.444445,0.409025,0.370556,0.346096,0.313714,0.116526,0.110381,0.097757,0.018782,0.018542,0.01655,0.664347,0.646231,0.615725,0.570727,0.553424,0.515571,0.377677,0.362996,0.334074,0.152388,0.152461,0.137663,0.79186,0.79029,0.777107,0.677668,0.673168,0.649198,0.474836,0.474256,0.445339,0.192694,0.265795,0.203513
0.426631,0.354468,0.362576,0.300506,0.266078,0.25795,0.053497,0.045841,0.044813,0.00208,0.001594,0.001616,0.536976,0.498861,0.487673,0.460578,0.428645,0.420501,0.19677,0.181979,0.185874,0.031759,0.029427,0.032846,0.661748,0.63104,0.627507,0.589804,0.568692,0.5759,0.424555,0.413434,0.440204,0.212554,0.213449,0.230119,0.751347,0.721905,0.722145,0.666525,0.65022,0.668421,0.497361,0.496641,0.534161,0.275329,0.34536,0.324902
0.375409,0.235742,0.299439,0.143967,0.128076,0.121439,0.008574,0.008071,0.007439,0.000238,0.000226,0.000207,0.584936,0.561074,0.54224,0.384445,0.370599,0.349735,0.092918,0.089094,0.083063,0.012067,0.011367,0.010232,0.820066,0.80484,0.775625,0.671602,0.655211,0.62616,0.392446,0.37842,0.354388,0.160184,0.154641,0.137352,0.910425,0.898241,0.873908,0.786052,0.77006,0.74001,0.53567,0.519843,0.48258,0.248054,0.302512,0.235398
0.326463,0.272097,0.409777,0.159607,0.156423,0.219619,0.010725,0.011456,0.015898,0.00035,0.00039,0.000612,0.361631,0.388062,0.486414,0.296005,0.327057,0.420141,0.110308,0.125803,0.174907,0.028431,0.032537,0.051331,0.461096,0.498227,0.583732,0.371675,0.417007,0.520884,0.263062,0.3012,0.416534,0.177073,0.203295,0.310504,0.570903,0.612518,0.682466,0.429668,0.47292,0.569177,0.294432,0.33185,0.449079,0.215175,0.258645,0.371557
0.23628,0.056706,0.167345,0.046907,0.048464,0.054615,0.001038,0.001388,0.001478,3E-06,5E-06,5E-06,0.281748,0.311772,0.347827,0.165234,0.21001,0.225343,0.022619,0.033621,0.037108,0.000754,0.001907,0.002275,0.466899,0.513231,0.529556,0.329258,0.404902,0.430044,0.13767,0.235203,0.265505,0.031681,0.102299,0.123463,0.600587,0.635108,0.643745,0.402942,0.483166,0.506801,0.164035,0.310533,0.353072,0.043986,0.208861,0.240524
0.502951,0.39941,0.485496,0.240754,0.233891,0.244852,0.013537,0.014546,0.014942,0.000478,0.000414,0.000709,0.617612,0.634377,0.659291,0.485661,0.505514,0.520588,0.132474,0.141063,0.145019,0.019332,0.021988,0.024308,0.750418,0.768569,0.797416,0.661055,0.679198,0.700142,0.449389,0.471394,0.484186,0.247612,0.271267,0.276079,0.842001,0.855341,0.882842,0.72939,0.745152,0.768214,0.528207,0.553649,0.56993,0.346965,0.402747,0.394878
0.334063,0.22533,0.299839,0.137597,0.13061,0.142342,0.008947,0.00919,0.010529,0.000344,0.000343,0.000632,0.412704,0.430297,0.475801,0.307763,0.318727,0.347569,0.086123,0.086281,0.096098,0.009318,0.008689,0.011147,0.543717,0.595541,0.64844,0.479058,0.493915,0.52553,0.329154,0.322434,0.340902,0.124542,0.122181,0.126499,0.678967,0.694306,0.71632,0.571472,0.572571,0.593151,0.42757,0.424111,0.438507,0.178722,0.259002,0.217748
0.414563,0.334189,0.364334,0.277145,0.246998,0.248739,0.091164,0.080911,0.082024,0.013657,0.012058,0.012899,0.529513,0.501718,0.503651,0.410973,0.38081,0.378979,0.215503,0.194581,0.197133,0.072517,0.065794,0.068694,0.686599,0.675267,0.6854,0.565285,0.544555,0.550604,0.389285,0.366284,0.374324,0.24943,0.238308,0.247697,0.784248,0.779194,0.790025,0.654076,0.643611,0.657478,0.462381,0.447735,0.463624,0.312834,0.332827,0.328186
0.46053,0.382201,0.428367,0.27963,0.26433,0.271681,0.06569,0.063509,0.064322,0.008767,0.008503,0.008546,0.571009,0.563752,0.573706,0.440443,0.432463,0.438663,0.209264,0.2026,0.203708,0.083739,0.080377,0.079689,0.733785,0.729613,0.734667,0.619519,0.60816,0.60811,0.420277,0.408327,0.410833,0.299048,0.289278,0.289567,0.837912,0.839191,0.845664,0.7206,0.713902,0.716504,0.520632,0.509796,0.513458,0.371188,0.383544,0.378576
0.304581,0.257033,0.281958,0.184043,0.175389,0.178941,0.038695,0.038049,0.04107,0.003799,0.003889,0.004604,0.406279,0.398126,0.400845,0.319661,0.314943,0.317025,0.120271,0.118682,0.121283,0.024779,0.024071,0.024846,0.576264,0.573347,0.575135,0.491297,0.487385,0.488902,0.311463,0.310389,0.313206,0.132346,0.133131,0.132918,0.693857,0.69545,0.696504,0.602615,0.602556,0.604001,0.417689,0.424767,0.425438,0.176105,0.247074,0.205952
0.373277,0.298934,0.296096,0.225938,0.201717,0.195057,0.021134,0.020615,0.020752,0.000354,0.000458,0.000504,0.478553,0.433365,0.419117,0.366055,0.343617,0.340528,0.095944,0.100515,0.10803,0.011446,0.013641,0.01636,0.640625,0.620084,0.631071,0.522225,0.516954,0.537318,0.291883,0.314119,0.349601,0.134509,0.156545,0.180733,0.751532,0.753878,0.77967,0.613461,0.627131,0.660309,0.368614,0.404247,0.445375,0.179172,0.26504,0.26604
0.410182,0.308458,0.349053,0.210035,0.200884,0.192916,0.018358,0.018994,0.017912,0.000577,0.000593,0.000549,0.5083,0.521649,0.50672,0.406528,0.423719,0.408912,0.160258,0.171426,0.16693,0.033133,0.036348,0.035994,0.634398,0.645644,0.628422,0.539491,0.560132,0.545084,0.402472,0.435114,0.429677,0.264267,0.294107,0.290729,0.716807,0.722267,0.705397,0.598267,0.614306,0.59938,0.448766,0.48609,0.480875,0.332399,0.398873,0.380677
0.41879,0.286961,0.345012,0.172986,0.173337,0.160547,0.010609,0.011929,0.010601,0.000274,0.000359,0.000323,0.554531,0.579917,0.532742,0.431127,0.463154,0.419648,0.127934,0.141905,0.12773,0.013988,0.016864,0.014923,0.703928,0.743077,0.69305,0.610942,0.652252,0.600005,0.419635,0.460046,0.418831,0.162689,0.19173,0.168878,0.802268,0.841923,0.804423,0.686258,0.727855,0.681888,0.512785,0.563995,0.518199,0.230548,0.346165,0.268607
0.324056,0.188763,0.237819,0.161909,0.128508,0.12578,0.014619,0.011957,0.011195,0.000352,0.000311,0.000293,0.380985,0.334064,0.329183,0.30274,0.273072,0.266527,0.105164,0.09977,0.099785,0.015017,0.015066,0.015874,0.511238,0.471183,0.457318,0.40065,0.379778,0.376896,0.261339,0.261355,0.270056,0.122132,0.125263,0.131951,0.644593,0.59078,0.564045,0.485921,0.460462,0.452564,0.312528,0.313896,0.319451,0.156973,0.199687,0.184161
0.433729,0.265788,0.355263,0.14008,0.12256,0.129252,0.005445,0.005795,0.006703,4.8E-05,5.3E-05,6.2E-05,0.575926,0.582156,0.557465,0.380273,0.392194,0.379889,0.073659,0.075675,0.073162,0.005112,0.005291,0.00514,0.747717,0.767196,0.743824,0.633653,0.64986,0.614041,0.36548,0.37295,0.342021,0.126487,0.134245,0.127353,0.840592,0.85855,0.843127,0.71265,0.734253,0.704393,0.470174,0.495582,0.463591,0.221304,0.285941,0.253797
0.45037,0.29957,0.358948,0.195826,0.16578,0.161165,0.015689,0.014617,0.01426,0.000502,0.000595,0.00072,0.557739,0.523949,0.512178,0.409227,0.383018,0.367433,0.112085,0.113409,0.115477,0.018581,0.023538,0.026868,0.690554,0.679729,0.681218,0.578285,0.569061,0.567556,0.323449,0.338725,0.350606,0.142408,0.172417,0.187973,0.767297,0.76631,0.779293,0.666607,0.658765,0.664614,0.450623,0.457531,0.462512,0.212875,0.288587,0.273546
0.426413,0.368937,0.399207,0.237029,0.22837,0.241517,0.031275,0.03231,0.038726,0.001807,0.001911,0.002676,0.506882,0.505869,0.514911,0.375257,0.37716,0.39479,0.136709,0.138913,0.154294,0.030035,0.030361,0.03612,0.619506,0.623068,0.635319,0.532871,0.532254,0.545193,0.373675,0.370063,0.380002,0.200051,0.201548,0.207417,0.678487,0.683576,0.698143,0.59607,0.595931,0.607032,0.474378,0.474388,0.482964,0.285567,0.344977,0.317032
0.001626,0.00174,0.000917,0.030183,0.033284,0.023136,0.22995,0.263021,0.2207,0.346262,0.390218,0.366385,0.031375,0.03492,0.023098,0.143621,0.162139,0.11919,0.34815,0.404318,0.338411,0.417763,0.495055,0.432094,0.203181,0.227403,0.162141,0.327548,0.371536,0.289608,0.484444,0.547921,0.448839,0.578704,0.647358,0.527239,0.349853,0.418608,0.256404,0.466792,0.511344,0.372623,0.635007,0.681422,0.502528,0.75138,0.790112,0.556271
0.367342,0.277675,0.382215,0.150221,0.147146,0.174536,0.010416,0.011379,0.013218,0.000403,0.000481,0.000564,0.448723,0.481735,0.52697,0.323938,0.353222,0.390904,0.083941,0.094308,0.106707,0.024671,0.029978,0.035014,0.615866,0.654631,0.684131,0.51664,0.554601,0.592162,0.282879,0.315284,0.352461,0.134219,0.160507,0.185779,0.703712,0.740093,0.765932,0.587186,0.626972,0.660638,0.386579,0.429513,0.477769,0.200388,0.258938,0.279569
0.364975,0.257588,0.342358,0.171311,0.168352,0.17327,0.019089,0.0212,0.020056,0.00086,0.001128,0.001077,0.523383,0.538034,0.545483,0.384597,0.403907,0.406726,0.131605,0.147885,0.150704,0.025323,0.031753,0.034907,0.752851,0.769845,0.762416,0.612058,0.63595,0.641414,0.365219,0.399489,0.418794,0.174012,0.209808,0.231858,0.851664,0.863826,0.848129,0.717861,0.73855,0.733289,0.446928,0.481166,0.498202,0.231796,0.296927,0.305874
0.410938,0.340439,0.391167,0.227489,0.220479,0.235984,0.033276,0.034289,0.040328,0.001492,0.001622,0.002746,0.496956,0.489022,0.494594,0.394793,0.390998,0.401311,0.150282,0.150342,0.16087,0.023394,0.023967,0.030025,0.61,0.606472,0.609917,0.525227,0.526539,0.542052,0.368046,0.370985,0.386002,0.170072,0.176866,0.187187,0.679265,0.680159,0.683651,0.588488,0.595264,0.612808,0.449438,0.460225,0.479018,0.24687,0.313897,0.29118
0.592333,0.490771,0.512393,0.40775,0.352718,0.348786,0.080112,0.070333,0.067427,0.006744,0.006254,0.006114,0.645717,0.636224,0.677057,0.527492,0.529251,0.574187,0.260587,0.268867,0.302554,0.080724,0.083252,0.094512,0.754483,0.783023,0.851957,0.652265,0.687223,0.771111,0.507897,0.544547,0.639482,0.358214,0.394581,0.468866,0.82513,0.852756,0.910795,0.717019,0.752958,0.834465,0.562042,0.607125,0.715341,0.436728,0.506593,0.596094
0.421926,0.357201,0.416888,0.221831,0.234059,0.240069,0.037011,0.041982,0.040888,0.001017,0.001178,0.000996,0.557982,0.580388,0.588062,0.405199,0.432134,0.437109,0.152214,0.168306,0.16672,0.025807,0.029848,0.029343,0.752816,0.770964,0.76002,0.619288,0.641566,0.636907,0.378302,0.407958,0.419087,0.189874,0.217613,0.226437,0.851658,0.862759,0.849152,0.735915,0.754576,0.74831,0.488728,0.523826,0.537189,0.262837,0.338533,0.332776
0.442208,0.370758,0.438846,0.210117,0.234944,0.250789,0.031811,0.047864,0.05629,0.002765,0.004806,0.007186,0.530094,0.584455,0.599213,0.353055,0.425703,0.445327,0.136968,0.192819,0.217739,0.046138,0.067451,0.082938,0.688219,0.735539,0.74716,0.533383,0.616305,0.639618,0.34701,0.435924,0.473054,0.23245,0.306089,0.338583,0.783249,0.818695,0.82986,0.64041,0.701061,0.717902,0.456896,0.545775,0.573812,0.328304,0.4459,0.469463
0.406955,0.329674,0.373878,0.191169,0.188595,0.189485,0.017327,0.018417,0.018103,0.00041,0.000463,0.000459,0.560456,0.566857,0.545536,0.392002,0.400797,0.38417,0.105171,0.110548,0.106697,0.014497,0.016094,0.016362,0.720876,0.733441,0.700402,0.615122,0.626312,0.601752,0.368975,0.381638,0.369955,0.154882,0.166282,0.161991,0.798395,0.805663,0.771029,0.685561,0.69578,0.672942,0.496259,0.511648,0.494955,0.259997,0.32578,0.278894
0.439562,0.422882,0.379459,0.570913,0.579727,0.535543,0.774405,0.79099,0.75361,0.87191,0.889213,0.864087,0.298888,0.303724,0.265489,0.446973,0.461432,0.415461,0.668853,0.684971,0.638246,0.781054,0.801082,0.76767,0.085429,0.092778,0.074941,0.223529,0.236984,0.206691,0.473261,0.488098,0.446825,0.584739,0.606311,0.568932,0.009895,0.011188,0.008589,0.075906,0.082767,0.07316,0.286961,0.31266,0.285766,0.343258,0.427232,0.392346
0.342956,0.279662,0.192348,0.433936,0.472225,0.361634,0.572702,0.648714,0.549993,0.654618,0.732375,0.658441,0.132745,0.1311,0.080554,0.277221,0.321333,0.228843,0.456618,0.541922,0.413139,0.539476,0.623431,0.50993,0.012329,0.012621,0.00843,0.076991,0.104968,0.064674,0.265365,0.360646,0.223056,0.350905,0.459199,0.304843,0.000835,0.000975,0.000801,0.016001,0.025589,0.013366,0.126871,0.199609,0.097175,0.183226,0.317154,0.171184
0.271354,0.243717,0.288589,0.145331,0.148181,0.164258,0.019517,0.021126,0.023393,0.00098,0.001138,0.001295,0.333454,0.358201,0.379052,0.245687,0.270774,0.297084,0.090253,0.102595,0.116467,0.01788,0.020685,0.023932,0.403308,0.44043,0.479807,0.331466,0.37004,0.417016,0.224995,0.254157,0.290233,0.118671,0.140231,0.161325,0.469703,0.505432,0.540085,0.37909,0.418017,0.464342,0.276787,0.314742,0.356995,0.129607,0.217693,0.213469
0.309651,0.22765,0.296024,0.132027,0.129755,0.139897,0.010101,0.011005,0.011551,0.000193,0.000228,0.000246,0.366077,0.391086,0.412752,0.277971,0.30433,0.325952,0.078943,0.090036,0.098994,0.011769,0.014479,0.016019,0.431267,0.471538,0.509083,0.376804,0.414672,0.449489,0.242748,0.272666,0.297105,0.114675,0.136651,0.150556,0.484928,0.527225,0.569464,0.419591,0.45521,0.486063,0.300589,0.331277,0.351726,0.153915,0.20793,0.211266
0.420368,0.301911,0.379977,0.171937,0.174467,0.178013,0.033064,0.037331,0.037168,0.002837,0.003254,0.003201,0.583613,0.606145,0.598169,0.353651,0.377068,0.37079,0.137368,0.151455,0.14958,0.039591,0.044204,0.043643,0.772581,0.799207,0.786925,0.620038,0.648359,0.635311,0.375589,0.400434,0.392611,0.211692,0.231618,0.224188,0.848983,0.870033,0.861272,0.739053,0.767272,0.753234,0.516638,0.549472,0.532053,0.288439,0.354013,0.316681
0.326289,0.289309,0.37057,0.162939,0.175167,0.202074,0.01606,0.018107,0.02049,0.000191,0.00022,0.00025,0.433669,0.469674,0.518892,0.329987,0.360071,0.396333,0.095958,0.105719,0.117352,0.00893,0.010393,0.011764,0.622492,0.657809,0.687998,0.52121,0.556057,0.590615,0.319582,0.348611,0.383327,0.113592,0.131552,0.144112,0.705097,0.73768,0.764217,0.611719,0.647089,0.677743,0.409656,0.454468,0.495208,0.16835,0.278524,0.25028
0.474951,0.330658,0.381324,0.209494,0.179109,0.180246,0.023657,0.021979,0.0222,0.0022,0.002153,0.002119,0.605244,0.553001,0.527233,0.44441,0.408357,0.393358,0.145099,0.133937,0.130905,0.030468,0.029308,0.02853,0.714159,0.662676,0.633391,0.634705,0.586345,0.565382,0.45309,0.419133,0.40687,0.240937,0.231239,0.222165,0.765406,0.711147,0.682389,0.688711,0.637859,0.615801,0.544957,0.506988,0.495141,0.357862,0.385347,0.343909
0.34183,0.329789,0.363006,0.218119,0.236874,0.245768,0.033014,0.038371,0.039982,0.00155,0.002071,0.002176,0.423,0.493941,0.509203,0.336161,0.395543,0.415303,0.141878,0.178969,0.194039,0.033697,0.047775,0.051742,0.564016,0.643985,0.67216,0.443894,0.533566,0.570072,0.288593,0.377206,0.417537,0.170749,0.245628,0.271126,0.66726,0.73426,0.762955,0.51449,0.609612,0.653106,0.344788,0.44869,0.49299,0.202351,0.321231,0.345553
0.579987,0.413396,0.406631,0.346821,0.267927,0.237274,0.025419,0.019778,0.016708,0.000222,0.000172,0.000142,0.717958,0.644063,0.628938,0.627412,0.572921,0.566734,0.19004,0.174519,0.173649,0.010239,0.009411,0.009262,0.821512,0.803251,0.833848,0.788515,0.772796,0.810388,0.637129,0.622245,0.6507,0.184355,0.187348,0.18634,0.8593,0.854076,0.89385,0.821484,0.814848,0.860678,0.750537,0.745484,0.784231,0.302127,0.4314,0.369874
0.04549,0.370253,0.583989,0.072974,0.280955,0.428768,0.023646,0.043123,0.061816,0.00293,0.003169,0.004244,0.211868,0.417611,0.58447,0.226886,0.350326,0.467912,0.11636,0.153662,0.198136,0.038799,0.044258,0.056242,0.449117,0.538934,0.654643,0.391456,0.467296,0.566785,0.275198,0.334722,0.412082,0.16291,0.194129,0.240605,0.542304,0.609714,0.711128,0.473587,0.537979,0.629581,0.359422,0.418158,0.505205,0.273396,0.269938,0.339992
0.431975,0.322219,0.42711,0.184,0.181414,0.204154,0.01917,0.02086,0.023299,0.001132,0.001422,0.001628,0.542818,0.569152,0.612022,0.405324,0.430241,0.462681,0.133029,0.142952,0.155854,0.027549,0.031349,0.034561,0.694936,0.721979,0.753129,0.575243,0.60713,0.646883,0.387469,0.409558,0.437688,0.194526,0.208464,0.222053,0.814952,0.833347,0.851389,0.665771,0.694197,0.72677,0.489182,0.516961,0.54891,0.297237,0.362954,0.355719
0.083586,0.15296,0.091415,0.023345,0.013347,0.00994,0.008625,0.002432,0.00114,0.051118,0.012604,0.004184,0.431669,0.303765,0.283497,0.227939,0.132869,0.117477,0.113482,0.04221,0.030139,0.190023,0.047181,0.021929,0.693361,0.509584,0.486218,0.588159,0.367719,0.337133,0.442327,0.198885,0.166133,0.364379,0.109468,0.074112,0.755755,0.585745,0.561477,0.671108,0.436919,0.401224,0.550909,0.261462,0.224192,0.478104,0.168913,0.132725
0.349841,0.357994,0.253141,0.223611,0.153507,0.123341,0.021376,0.011528,0.009359,0.002176,0.000743,0.000549,0.728895,0.503573,0.449542,0.639471,0.392865,0.341816,0.297572,0.14388,0.118151,0.142157,0.047306,0.03616,0.857327,0.59053,0.534793,0.863966,0.51296,0.437013,0.825081,0.374852,0.292011,0.763545,0.257119,0.182597,0.90692,0.641556,0.58864,0.919021,0.541445,0.459494,0.914104,0.401313,0.297619,0.908333,0.31097,0.199248
0.133737,0.109653,0.077582,0.104302,0.036283,0.037942,0.020138,0.005652,0.005674,0.00328,0.001855,0.001439,0.329986,0.12938,0.138788,0.277648,0.079241,0.083652,0.129082,0.02546,0.026494,0.053395,0.011908,0.010843,0.52935,0.208784,0.213983,0.492113,0.13474,0.128865,0.377457,0.066352,0.059221,0.281661,0.039707,0.034993,0.627849,0.277291,0.280876,0.597959,0.167106,0.155024,0.516482,0.084629,0.06906,0.436426,0.049265,0.041816
0.393514,0.42349,0.299946,0.265582,0.20233,0.150996,0.026621,0.01603,0.011451,0.001969,0.000798,0.000475,0.729446,0.540909,0.454628,0.641636,0.433634,0.351454,0.301051,0.173347,0.128427,0.109503,0.049826,0.032769,0.870096,0.627099,0.543447,0.859987,0.551902,0.44619,0.771285,0.429844,0.314273,0.680546,0.30552,0.195905,0.932718,0.690794,0.620093,0.921217,0.594483,0.488856,0.868294,0.47108,0.341385,0.840487,0.359259,0.218144
0.293795,0.252623,0.244691,0.221028,0.150551,0.160391,0.030905,0.021966,0.023056,0.000971,0.0009,0.000837,0.463695,0.338899,0.356587,0.400998,0.266622,0.281149,0.181532,0.104678,0.107935,0.049272,0.023246,0.023282,0.655562,0.480503,0.499062,0.615373,0.386785,0.389599,0.526445,0.263203,0.257495,0.390862,0.164673,0.15921,0.793946,0.585938,0.603654,0.74828,0.450651,0.454156,0.671685,0.30575,0.292689,0.572896,0.215401,0.208218
